Src Port,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Bwd PSH Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
50344,80,6,99387,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,30.18503426,49693.5,9473.109548,56392.0,42995.0,56392.0,56392.0,0.0,56392.0,56392.0,0.0,0.0,0.0,0.0,0.0,0,0,64,32,20.12335617,10.06167809,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,1,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50342,80,6,101205,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29.64280421,50602.5,10571.95349,58078.0,43127.0,58078.0,58078.0,0.0,58078.0,58078.0,0.0,0.0,0.0,0.0,0.0,0,0,64,32,19.76186947,9.880934736,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50366,80,6,53564,2,5,213.0,1944.0,213,0,106.5,150.6137444,1944,0,388.8,869.3832297,40269.58405,130.6847883,8927.333333,20230.82089,50177.0,13.0,668.0,668.0,0.0,668.0,668.0,53564.0,13391.0,24568.3908,50177.0,13.0,0,0,64,176,37.33851094,93.34627735,0,1944,269.625,680.6429602,463274.8393,0,1,0,0,0,0,2,308.1428571,106.5,388.8,2,213,5,1944,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50348,80,6,102061,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29.39418583,51030.5,10396.591,58382.0,43679.0,58382.0,58382.0,0.0,58382.0,58382.0,0.0,0.0,0.0,0.0,0.0,0,0,64,32,19.59612389,9.798061943,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,1,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50354,80,6,101072,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29.68181099,50536.0,10039.50208,57635.0,43437.0,57635.0,57635.0,0.0,57635.0,57635.0,0.0,0.0,0.0,0.0,0.0,0,0,64,32,19.78787399,9.893936995,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,1,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50346,80,6,102339,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29.31433764,51169.5,13529.07404,60736.0,41603.0,60736.0,60736.0,0.0,60736.0,60736.0,0.0,0.0,0.0,0.0,0.0,0,0,64,32,19.54289176,9.771445881,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50378,80,6,11764,2,5,213.0,1944.0,213,0,106.5,150.6137444,1944,0,388.8,869.3832297,183356.0014,595.0357021,1960.666667,4152.730411,10389.0,8.0,67.0,67.0,0.0,67.0,67.0,11764.0,2941.0,4996.164062,10389.0,8.0,0,0,64,176,170.0102006,425.0255015,0,1944,269.625,680.6429602,463274.8393,0,1,0,0,0,0,2,308.1428571,106.5,388.8,2,213,5,1944,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50376,80,6,17651,2,5,261.0,348.0,261,0,130.5,184.5548699,348,0,69.6,155.6303312,34502.29449,396.5780976,2941.833333,5347.371183,13542.0,12.0,606.0,606.0,0.0,606.0,606.0,17651.0,4412.75,6354.698596,13542.0,32.0,0,0,64,176,113.3080279,283.2700697,0,348,76.125,142.8610089,20409.26786,0,1,0,0,0,0,2,87.0,130.5,69.6,2,261,5,348,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50350,80,6,126835,2,5,78.0,2063.0,78,0,39.0,55.15432893,2063,0,412.6,922.6016475,16880.19868,55.18981354,21139.16667,42483.97123,106833.0,9.0,16861.0,16861.0,0.0,16861.0,16861.0,126835.0,31708.75,50922.99317,106833.0,9.0,0,0,64,176,15.76851815,39.42129538,0,2063,267.625,725.9543349,527009.6964,0,1,0,0,0,0,2,305.8571429,39.0,412.6,2,78,5,2063,0,57,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50356,80,6,99860,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,30.04205888,49930.0,11515.94104,58073.0,41787.0,58073.0,58073.0,0.0,58073.0,58073.0,0.0,0.0,0.0,0.0,0.0,0,0,64,32,20.02803925,10.01401963,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,1,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50352,80,6,101026,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29.69532596,50513.0,7236.530799,55630.0,45396.0,55630.0,55630.0,0.0,55630.0,55630.0,0.0,0.0,0.0,0.0,0.0,0,0,64,32,19.79688397,9.898441985,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50382,80,6,10618,2,5,261.0,348.0,261,0,130.5,184.5548699,348,0,69.6,155.6303312,57355.43417,659.257864,1769.666667,2980.475913,7722.0,8.0,305.0,305.0,0.0,305.0,305.0,10618.0,2654.5,3465.457594,7722.0,8.0,0,0,64,176,188.3593897,470.8984743,0,348,76.125,142.8610089,20409.26786,0,1,0,0,0,0,2,87.0,130.5,69.6,2,261,5,348,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50386,80,6,4359,2,5,260.0,348.0,260,0,130.0,183.8477631,348,0,69.6,155.6303312,139481.5325,1605.872907,726.5,1084.151973,2161.0,6.0,6.0,6.0,0.0,6.0,6.0,4359.0,1089.75,1211.90384,2187.0,10.0,0,0,64,176,458.8208305,1147.052076,0,348,76.0,142.6764572,20356.57143,0,1,0,0,0,0,2,86.85714286,130.0,69.6,2,260,5,348,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50384,80,6,4538,2,5,213.0,1944.0,213,0,106.5,150.6137444,1944,0,388.8,869.3832297,475319.524,1542.529749,756.3333333,923.4748869,2116.0,7.0,586.0,586.0,0.0,586.0,586.0,4538.0,1134.5,1246.736674,2307.0,7.0,0,0,64,176,440.7227854,1101.806963,0,1944,269.625,680.6429602,463274.8393,0,1,0,0,0,0,2,308.1428571,106.5,388.8,2,213,5,1944,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50368,80,6,82673,2,5,259.0,348.0,259,0,129.5,183.1406563,348,0,69.6,155.6303312,7342.17943,84.67093247,13778.83333,32492.3657,80073.0,6.0,12.0,12.0,0.0,12.0,12.0,82673.0,20668.25,39620.36661,80073.0,6.0,0,0,64,176,24.19169499,60.47923748,0,348,75.875,142.4925437,20304.125,0,1,0,0,0,0,2,86.71428571,129.5,69.6,2,259,5,348,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50370,80,6,71846,2,5,257.0,348.0,257,0,128.5,181.7264428,348,0,69.6,155.6303312,8420.78891,97.43061548,11974.33333,26552.30446,66019.0,12.0,12.0,12.0,0.0,12.0,12.0,71846.0,17961.5,32121.77106,66019.0,15.0,0,0,64,176,27.83731871,69.59329677,0,348,75.625,142.1266412,20199.98214,0,1,0,0,0,0,2,86.42857143,128.5,69.6,2,257,5,348,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50364,80,6,101992,2,5,256.0,348.0,256,0,128.0,181.019336,348,0,69.6,155.6303312,5922.033101,68.63283395,16998.66667,40772.17889,100215.0,8.0,28.0,28.0,0.0,28.0,28.0,101992.0,25498.0,49816.81595,100215.0,8.0,0,0,64,176,19.60938113,49.02345282,0,348,75.5,141.9446572,20148.28571,0,1,0,0,0,0,2,86.28571429,128.0,69.6,2,256,5,348,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50380,80,6,22300,2,5,213.0,1944.0,213,0,106.5,150.6137444,1944,0,388.8,869.3832297,96726.4574,313.9013453,3716.666667,7728.163137,19336.0,12.0,86.0,86.0,0.0,86.0,86.0,22300.0,5575.0,9268.765002,19336.0,12.0,0,0,64,176,89.68609865,224.2152466,0,1944,269.625,680.6429602,463274.8393,0,1,0,0,0,0,2,308.1428571,106.5,388.8,2,213,5,1944,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50374,80,6,45734,2,5,213.0,1944.0,213,0,106.5,150.6137444,1944,0,388.8,869.3832297,47164.03551,153.0589933,7622.333333,17234.05113,42726.0,9.0,28.0,28.0,0.0,28.0,28.0,45734.0,11433.5,20904.34023,42726.0,15.0,0,0,64,176,43.73114095,109.3278524,0,1944,269.625,680.6429602,463274.8393,0,1,0,0,0,0,2,308.1428571,106.5,388.8,2,213,5,1944,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50362,80,6,97971,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,30.6213063,48985.5,10935.40637,56718.0,41253.0,56718.0,56718.0,0.0,56718.0,56718.0,0.0,0.0,0.0,0.0,0.0,0,0,64,32,20.4142042,10.2071021,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,1,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50388,80,6,3288,2,5,213.0,1944.0,213,0,106.5,150.6137444,1944,0,388.8,869.3832297,656021.8978,2128.953771,548.0,846.9561972,2052.0,10.0,58.0,58.0,0.0,58.0,58.0,3288.0,822.0,972.7099602,2052.0,10.0,0,0,64,176,608.2725061,1520.681265,0,1944,269.625,680.6429602,463274.8393,0,1,0,0,0,0,2,308.1428571,106.5,388.8,2,213,5,1944,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50372,80,6,98832,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,30.35454104,49416.0,16352.55142,60979.0,37853.0,60979.0,60979.0,0.0,60979.0,60979.0,0.0,0.0,0.0,0.0,0.0,0,0,64,32,20.23636069,10.11818035,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,1,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50390,80,6,3095,2,5,213.0,1944.0,213,0,106.5,150.6137444,1944,0,388.8,869.3832297,696930.5331,2261.712439,515.8333333,781.7995694,1876.0,12.0,58.0,58.0,0.0,58.0,58.0,3095.0,773.75,895.8408992,1876.0,12.0,0,0,64,176,646.2035541,1615.508885,0,1944,269.625,680.6429602,463274.8393,0,1,0,0,0,0,2,308.1428571,106.5,388.8,2,213,5,1944,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50358,80,6,99484,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,30.15560291,49742.0,13334.61968,59171.0,40313.0,59171.0,59171.0,0.0,59171.0,59171.0,0.0,0.0,0.0,0.0,0.0,0,0,64,32,20.10373527,10.05186764,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,1,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50360,80,6,99130,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,30.26329063,49565.0,13835.25128,59348.0,39782.0,59348.0,59348.0,0.0,59348.0,59348.0,0.0,0.0,0.0,0.0,0.0,0,0,64,32,20.17552709,10.08776354,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50394,80,6,3107,2,5,259.0,348.0,259,0,129.5,183.1406563,348,0,69.6,155.6303312,195365.3042,2252.977148,517.8333333,743.8847805,1590.0,6.0,55.0,55.0,0.0,55.0,55.0,3107.0,776.75,843.9586779,1590.0,6.0,0,0,64,176,643.7077567,1609.269392,0,348,75.875,142.4925437,20304.125,0,1,0,0,0,0,2,86.71428571,129.5,69.6,2,259,5,348,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50392,80,6,4678,2,5,213.0,1944.0,213,0,106.5,150.6137444,1944,0,388.8,869.3832297,461094.4848,1496.365968,779.6666667,1340.319464,3360.0,10.0,65.0,65.0,0.0,65.0,65.0,4678.0,1169.5,1563.944053,3360.0,10.0,0,0,64,176,427.5331338,1068.832835,0,1944,269.625,680.6429602,463274.8393,0,1,0,0,0,0,2,308.1428571,106.5,388.8,2,213,5,1944,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50366,80,6,99878,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,30.03664471,49939.0,10950.25561,57682.0,42196.0,57682.0,57682.0,0.0,57682.0,57682.0,0.0,0.0,0.0,0.0,0.0,0,0,64,32,20.0244298,10.0122149,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50396,80,6,13347,2,5,78.0,2063.0,78,0,39.0,55.15432893,2063,0,412.6,922.6016475,160410.5792,524.462426,2224.5,4289.701004,10900.0,11.0,10900.0,10900.0,0.0,10900.0,10900.0,13347.0,3336.75,5667.569989,11779.0,11.0,0,0,64,176,149.8464074,374.6160186,0,2063,267.625,725.9543349,527009.6964,0,1,0,0,0,0,2,305.8571429,39.0,412.6,2,78,5,2063,0,57,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50378,80,6,100011,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29.99670036,50005.5,11947.98328,58454.0,41557.0,58454.0,58454.0,0.0,58454.0,58454.0,0.0,0.0,0.0,0.0,0.0,0,0,64,32,19.99780024,9.998900121,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50376,80,6,102428,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29.28886633,51214.0,14818.12971,61692.0,40736.0,61692.0,61692.0,0.0,61692.0,61692.0,0.0,0.0,0.0,0.0,0.0,0,0,64,32,19.52591088,9.762955442,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,1,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50350,80,6,102492,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29.27057722,51246.0,12934.39724,60392.0,42100.0,60392.0,60392.0,0.0,60392.0,60392.0,0.0,0.0,0.0,0.0,0.0,0,0,64,32,19.51371814,9.756859072,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50382,80,6,100795,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29.76338112,50397.5,10260.8265,57653.0,43142.0,57653.0,57653.0,0.0,57653.0,57653.0,0.0,0.0,0.0,0.0,0.0,0,0,64,32,19.84225408,9.92112704,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,1,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50402,80,6,4525,2,5,259.0,348.0,259,0,129.5,183.1406563,348,0,69.6,155.6303312,134143.6464,1546.961326,754.1666667,1120.310567,2455.0,13.0,20.0,20.0,0.0,20.0,20.0,4525.0,1131.25,1253.155584,2455.0,13.0,0,0,64,176,441.9889503,1104.972376,0,348,75.875,142.4925437,20304.125,0,1,0,0,0,0,2,86.71428571,129.5,69.6,2,259,5,348,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50384,80,6,100721,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29.78524836,50360.5,15624.93854,61409.0,39312.0,61409.0,61409.0,0.0,61409.0,61409.0,0.0,0.0,0.0,0.0,0.0,0,0,64,32,19.85683224,9.92841612,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50386,80,6,100894,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29.73417646,50447.0,15636.95936,61504.0,39390.0,61504.0,61504.0,0.0,61504.0,61504.0,0.0,0.0,0.0,0.0,0.0,0,0,64,32,19.82278431,9.911392154,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,1,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50400,80,6,9249,2,5,213.0,1944.0,213,0,106.5,150.6137444,1944,0,388.8,869.3832297,233214.4016,756.8385771,1541.5,2786.53324,6969.0,10.0,14.0,14.0,0.0,14.0,14.0,9249.0,2312.25,3255.623788,6969.0,12.0,0,0,64,176,216.2395935,540.5989837,0,1944,269.625,680.6429602,463274.8393,0,1,0,0,0,0,2,308.1428571,106.5,388.8,2,213,5,1944,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50368,80,6,103025,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29.11914584,51512.5,12442.95803,60311.0,42714.0,60311.0,60311.0,0.0,60311.0,60311.0,0.0,0.0,0.0,0.0,0.0,0,0,64,32,19.41276389,9.706381946,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,1,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50370,80,6,103375,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29.02055623,51687.5,12773.884,60720.0,42655.0,60720.0,60720.0,0.0,60720.0,60720.0,0.0,0.0,0.0,0.0,0.0,0,0,64,32,19.34703748,9.673518742,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,1,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50364,80,6,103356,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29.02589109,51678.0,13108.34551,60947.0,42409.0,60947.0,60947.0,0.0,60947.0,60947.0,0.0,0.0,0.0,0.0,0.0,0,0,64,32,19.35059406,9.675297032,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,1,0,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50380,80,6,102675,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29.2184076,51337.5,13845.85788,61128.0,41547.0,61128.0,61128.0,0.0,61128.0,61128.0,0.0,0.0,0.0,0.0,0.0,0,0,64,32,19.4789384,9.739469199,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50404,80,6,13793,2,5,213.0,1944.0,213,0,106.5,150.6137444,1944,0,388.8,869.3832297,156383.6729,507.5038063,2298.833333,2596.602659,5815.0,19.0,4625.0,4625.0,0.0,4625.0,4625.0,13793.0,3448.25,3987.457199,7838.0,32.0,0,0,64,176,145.0010875,362.5027188,0,1944,269.625,680.6429602,463274.8393,0,1,0,0,0,0,2,308.1428571,106.5,388.8,2,213,5,1944,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50398,80,6,22800,2,5,78.0,2063.0,78,0,39.0,55.15432893,2063,0,412.6,922.6016475,93903.50877,307.0175439,3800.0,5133.580271,13144.0,20.0,13144.0,13144.0,0.0,13144.0,13144.0,22800.0,5700.0,8333.569543,17698.0,20.0,0,0,64,176,87.71929825,219.2982456,0,2063,267.625,725.9543349,527009.6964,0,1,0,0,0,0,2,305.8571429,39.0,412.6,2,78,5,2063,0,57,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50374,80,6,100972,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29.71120707,50486.0,13374.21766,59943.0,41029.0,59943.0,59943.0,0.0,59943.0,59943.0,0.0,0.0,0.0,0.0,0.0,0,0,64,32,19.80747138,9.903735689,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50406,80,6,13254,2,5,213.0,1944.0,213,0,106.5,150.6137444,1944,0,388.8,869.3832297,162743.3228,528.1424476,2209.0,3597.874762,8655.0,11.0,112.0,112.0,0.0,112.0,112.0,13254.0,3313.5,4129.617295,8655.0,14.0,0,0,64,176,150.8978422,377.2446054,0,1944,269.625,680.6429602,463274.8393,0,1,0,0,0,0,2,308.1428571,106.5,388.8,2,213,5,1944,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50410,80,6,12424,2,5,213.0,1944.0,213,0,106.5,150.6137444,1944,0,388.8,869.3832297,173615.5827,563.4256278,2070.666667,3486.332266,8596.0,8.0,145.0,145.0,0.0,145.0,145.0,12424.0,3106.0,4041.327257,8596.0,21.0,0,0,64,176,160.9787508,402.446877,0,1944,269.625,680.6429602,463274.8393,0,1,0,0,0,0,2,308.1428571,106.5,388.8,2,213,5,1944,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50388,80,6,100400,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29.88047809,50200.0,13484.52632,59735.0,40665.0,59735.0,59735.0,0.0,59735.0,59735.0,0.0,0.0,0.0,0.0,0.0,0,0,64,32,19.92031873,9.960159363,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50414,80,6,10163,2,5,213.0,1944.0,213,0,106.5,150.6137444,1944,0,388.8,869.3832297,212240.4802,688.7730001,1693.833333,2938.959232,7248.0,5.0,25.0,25.0,0.0,25.0,25.0,10163.0,2540.75,3404.473271,7248.0,5.0,0,0,64,176,196.7922857,491.9807144,0,1944,269.625,680.6429602,463274.8393,0,1,0,0,0,0,2,308.1428571,106.5,388.8,2,213,5,1944,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50412,80,6,13752,2,5,78.0,2063.0,78,0,39.0,55.15432893,2063,0,412.6,922.6016475,155686.4456,509.0168703,2292.0,2615.787071,5988.0,11.0,5988.0,5988.0,0.0,5988.0,5988.0,13752.0,3438.0,4496.389589,9503.0,11.0,0,0,64,176,145.4333915,363.5834788,0,2063,267.625,725.9543349,527009.6964,0,1,0,0,0,0,2,305.8571429,39.0,412.6,2,78,5,2063,0,57,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50408,80,6,15303,2,5,213.0,1944.0,213,0,106.5,150.6137444,1944,0,388.8,869.3832297,140952.7544,457.4266484,2550.5,4410.569521,10857.0,10.0,57.0,57.0,0.0,57.0,57.0,15303.0,3825.75,5109.683642,10857.0,16.0,0,0,64,176,130.6933281,326.7333203,0,1944,269.625,680.6429602,463274.8393,0,1,0,0,0,0,2,308.1428571,106.5,388.8,2,213,5,1944,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50416,80,6,17398,2,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,229.9114841,5799.333333,7865.067217,14753.0,6.0,14753.0,14753.0,0.0,14753.0,14753.0,6.0,6.0,0.0,6.0,6.0,0,0,64,80,114.955742,114.955742,0,0,0.0,0.0,0.0,0,1,0,0,0,0,1,0.0,0.0,0.0,2,0,2,0,0,28960,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50420,80,6,7851,2,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,509.489237,2617.0,3662.087246,6804.0,11.0,6804.0,6804.0,0.0,6804.0,6804.0,11.0,11.0,0.0,11.0,11.0,0,0,64,80,254.7446185,254.7446185,0,0,0.0,0.0,0.0,0,1,0,0,0,0,1,0.0,0.0,0.0,2,0,2,0,0,28960,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50418,80,6,17365,2,5,78.0,2063.0,78,0,39.0,55.15432893,2063,0,412.6,922.6016475,123293.9821,403.1097034,2894.166667,4058.502946,10431.0,5.0,10431.0,10431.0,0.0,10431.0,10431.0,17365.0,4341.25,5434.433265,11934.0,10.0,0,0,64,176,115.174201,287.9355024,0,2063,267.625,725.9543349,527009.6964,0,1,0,0,0,0,2,305.8571429,39.0,412.6,2,78,5,2063,0,57,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50390,80,6,100721,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29.78524836,50360.5,9809.692375,57297.0,43424.0,57297.0,57297.0,0.0,57297.0,57297.0,0.0,0.0,0.0,0.0,0.0,0,0,64,32,19.85683224,9.92841612,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,1,0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50422,80,6,12754,2,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,313.6270974,4251.333333,6671.956335,11942.0,12.0,11942.0,11942.0,0.0,11942.0,11942.0,12.0,12.0,0.0,12.0,12.0,0,0,64,80,156.8135487,156.8135487,0,0,0.0,0.0,0.0,0,1,0,0,0,0,1,0.0,0.0,0.0,2,0,2,0,0,28960,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
